gaze_points-f3g1a_p3r1,p3,11264,11839,gaze_to_p6
gaze_points-f3g1a_p3r1,p3,11839,12725,gaze_to_gameT
gaze_points-f3g1a_p3r1,p3,12725,13744,gaze_to_objT
gaze_points-f3g1a_p3r1,p3,13744,13924,gaze_to_camera
gaze_points-f3g1a_p3r1,p3,13924,14904,gaze_to_gameT
gaze_points-f3g1a_p3r1,p3,14904,19176,gaze_to_objT
gaze_points-f3g1a_p3r1,p3,19176,20252,gaze_to_gameT
gaze_points-f3g1a_p3r1,p3,20252,25298,gaze_to_objT
gaze_points-f3g1a_p3r1,p3,25298,25788,gaze_to_gameT
gaze_points-f3g1a_p3r1,p3,25788,27185,gaze_to_objT
gaze_points-f3g1a_p3r1,p3,27185,27934,gaze_to_gameT
gaze_points-f3g1a_p3r1,p3,27934,30673,gaze_to_objT
gaze_points-f3g1a_p3r1,p3,30673,31218,gaze_to_gameT
gaze_points-f3g1a_p3r1,p3,31218,33434,gaze_to_objT
gaze_points-f3g1a_p3r1,p3,33434,34496,gaze_to_gameT
gaze_points-f3g1a_p3r1,p3,34496,41087,gaze_to_objT
gaze_points-f3g1a_p3r1,p3,41087,41478,gaze_to_gameT
gaze_points-f3g1a_p3r1,p3,41478,43148,gaze_to_objT
gaze_points-f3g1a_p3r1,p3,43148,43912,gaze_to_p6
gaze_points-f3g1a_p3r1,p3,43912,44466,gaze_to_objT
gaze_points-f3g1a_p3r1,p3,44466,45693,gaze_free_fixation
gaze_points-f3g1a_p3r1,p3,45693,46214,gaze_to_gameT
gaze_points-f3g1a_p3r1,p3,46214,51985,gaze_to_objT
gaze_points-f3g1a_p3r1,p3,51985,54059,gaze_to_gameT
gaze_points-f3g1a_p3r1,p3,54059,54518,gaze_to_p5
gaze_points-f3g1a_p3r1,p3,54518,59584,gaze_to_objT
gaze_points-f3g1a_p3r1,p3,59584,60291,gaze_free_fixation
gaze_points-f3g1a_p3r1,p3,60291,60924,gaze_to_gameT
gaze_points-f3g1a_p3r1,p3,60924,61224,gaze_to_p6
gaze_points-f3g1a_p3r1,p3,61224,61784,gaze_to_p5
